click_id,search_id,item_id,position,click_ts
3775,11766,1124,46,2026-01-30 16:35:03.120594
3776,19969,2945,12,2026-01-30 16:41:05.230380
3777,3337,380,8,2026-01-30 16:38:12.926504
3778,3051,5979,30,2026-01-30 16:34:41.562758
3779,9978,5958,27,2026-01-30 16:45:57.243445
3780,10737,7508,23,2026-01-30 16:36:57.802853
3781,18981,2496,9,2026-01-30 16:44:37.140324
3782,15841,6814,16,2026-01-30 16:43:31.980829
3783,8724,4471,28,2026-01-30 16:37:51.551066
3784,4399,7552,3,2026-01-30 16:46:14.474336
3785,18724,7506,48,2026-01-30 16:35:59.799636
3786,13891,3036,38,2026-01-30 16:35:41.445135
3787,9552,6912,30,2026-01-30 16:38:11.511250
3788,3262,443,2,2026-01-30 16:43:38.077796
3789,15178,507,39,2026-01-30 16:46:51.890993
3790,3100,1928,18,2026-01-30 16:40:53.013387
3791,14277,5836,10,2026-01-30 16:42:25.933971
3792,12145,6807,46,2026-01-30 16:36:04.376349
3793,17405,4561,3,2026-01-30 16:45:43.025042
3794,15405,2380,3,2026-01-30 16:40:37.114502
3795,5548,7582,35,2026-01-30 16:43:57.719035
3796,5598,132,30,2026-01-30 16:40:40.692721
3797,19510,5680,38,2026-01-30 16:36:53.294184
3798,14931,1113,39,2026-01-30 16:37:14.792830
3799,13269,1157,33,2026-01-30 16:42:26.930554
3800,2840,6617,34,2026-01-30 16:35:58.425784
3801,17172,2234,40,2026-01-30 16:41:00.433054
3802,2374,2145,21,2026-01-30 16:43:03.687038
3803,2882,4971,45,2026-01-30 16:44:28.131994
3804,16638,4937,16,2026-01-30 16:37:20.056277
3805,5987,5921,35,2026-01-30 16:39:08.596007
3806,15917,3757,17,2026-01-30 16:34:25.523064
3807,1839,4444,36,2026-01-30 16:42:27.269434
3808,312,730,30,2026-01-30 16:40:11.710893
3809,6816,6957,37,2026-01-30 16:42:52.461618
3810,3475,7483,6,2026-01-30 16:44:47.574165
3811,17964,6730,36,2026-01-30 16:38:24.617093
3812,6859,5988,9,2026-01-30 16:43:30.590932
3813,10851,5114,7,2026-01-30 16:34:52.332040
3814,3064,400,47,2026-01-30 16:34:19.884328
3815,18634,3570,15,2026-01-30 16:36:32.070472
3816,4430,6339,25,2026-01-30 16:36:56.277743
3817,9012,4933,4,2026-01-30 16:45:08.887208
3818,9391,3302,48,2026-01-30 16:43:28.514503
3819,6287,4822,18,2026-01-30 16:44:21.085625
3820,5285,5812,21,2026-01-30 16:46:16.912585
3821,1138,7607,15,2026-01-30 16:41:42.587005
3822,19187,2585,43,2026-01-30 16:38:13.258732
3823,15310,1442,25,2026-01-30 16:45:09.365638
3824,1117,7126,12,2026-01-30 16:35:39.812963
3825,188,3290,26,2026-01-30 16:44:57.890644
3826,14002,943,44,2026-01-30 16:44:51.452722
3827,5762,3425,27,2026-01-30 16:40:28.298242
3828,19201,7573,27,2026-01-30 16:42:36.747869
3829,16255,3330,21,2026-01-30 16:44:53.126621
3830,10191,886,13,2026-01-30 16:44:17.964500
3831,8090,5890,37,2026-01-30 16:38:38.250196
3832,1626,471,1,2026-01-30 16:37:46.459725
3833,7612,686,41,2026-01-30 16:37:50.571533
3834,9225,5898,24,2026-01-30 16:41:50.340129
3835,8839,1367,2,2026-01-30 16:39:35.330587
3836,4768,6989,49,2026-01-30 16:38:34.025693
3837,7753,7447,3,2026-01-30 16:35:31.478712
3838,11864,4826,28,2026-01-30 16:41:49.045249
3839,7524,7871,24,2026-01-30 16:46:38.664806
3840,12845,5179,34,2026-01-30 16:44:17.107689
3841,17095,926,38,2026-01-30 16:34:43.041507
3842,16083,3568,2,2026-01-30 16:36:06.928939
3843,11802,4468,40,2026-01-30 16:36:19.279832
3844,8684,6578,13,2026-01-30 16:42:39.925882
3845,6055,1251,10,2026-01-30 16:44:10.277039
3846,12357,3950,19,2026-01-30 16:45:29.077402
3847,18528,3337,48,2026-01-30 16:38:16.553512
3848,19239,3302,25,2026-01-30 16:39:38.795600
3849,5120,2760,47,2026-01-30 16:40:48.253352
3850,5727,3926,21,2026-01-30 16:39:14.369660
3851,3466,3684,33,2026-01-30 16:37:08.121598
3852,16395,3291,8,2026-01-30 16:34:44.559239
3853,14718,3031,9,2026-01-30 16:44:14.718926
3854,4698,505,3,2026-01-30 16:42:05.131583
3855,5349,1776,25,2026-01-30 16:36:55.388303
3856,11368,7051,21,2026-01-30 16:39:21.735403
3857,3916,2970,13,2026-01-30 16:35:27.372180
3858,14147,1701,30,2026-01-30 16:43:29.679486
3859,18883,3975,27,2026-01-30 16:41:20.312557
3860,709,1799,11,2026-01-30 16:40:59.267139
3861,17099,6576,23,2026-01-30 16:39:53.700004
3862,2116,7190,37,2026-01-30 16:40:51.213348
3863,13770,5531,20,2026-01-30 16:46:07.913849
3864,7707,4471,3,2026-01-30 16:39:14.546265
3865,15226,3174,37,2026-01-30 16:43:41.956589
3866,10003,978,8,2026-01-30 16:43:40.710488
3867,7734,880,27,2026-01-30 16:45:41.026472
3868,18768,385,17,2026-01-30 16:40:57.929210
3869,18893,1230,13,2026-01-30 16:38:19.309193
3870,14717,7010,38,2026-01-30 16:43:30.188718
3871,6000,162,3,2026-01-30 16:39:27.884830
3872,17247,6370,5,2026-01-30 16:35:47.332538
3873,2227,6548,43,2026-01-30 16:43:34.853705
3874,17467,6861,35,2026-01-30 16:40:42.089983
3875,10498,287,23,2026-01-30 16:42:09.427763
3876,15674,3567,31,2026-01-30 16:42:41.268517
3877,2204,5659,33,2026-01-30 16:34:32.456578
3878,9546,5073,32,2026-01-30 16:41:10.100879
3879,11400,4440,44,2026-01-30 16:46:40.938258
3880,228,2810,20,2026-01-30 16:41:13.920357
3881,13629,7538,23,2026-01-30 16:42:13.912359
3882,18401,2433,49,2026-01-30 16:45:39.819499
3883,16613,3852,24,2026-01-30 16:37:18.654879
3884,206,5087,28,2026-01-30 16:39:50.253410
3885,2595,499,21,2026-01-30 16:37:10.627746
3886,4225,5485,21,2026-01-30 16:43:34.323175
3887,16110,187,5,2026-01-30 16:42:33.619501
3888,17034,5390,29,2026-01-30 16:42:49.994201
3889,14139,6462,16,2026-01-30 16:45:10.484714
3890,4120,7195,13,2026-01-30 16:35:41.366060
3891,2484,3142,35,2026-01-30 16:38:20.843045
3892,14188,6289,29,2026-01-30 16:35:12.159842
3893,6043,7036,16,2026-01-30 16:43:07.201025
3894,3410,3316,49,2026-01-30 16:35:40.583598
3895,2345,5173,7,2026-01-30 16:37:49.665992
3896,4424,2164,23,2026-01-30 16:40:28.199944
3897,7533,2490,40,2026-01-30 16:43:36.072796
3898,19096,5771,3,2026-01-30 16:35:27.189840
3899,11404,841,49,2026-01-30 16:39:55.264291
3900,3855,879,26,2026-01-30 16:38:50.008172
3901,18125,5596,10,2026-01-30 16:38:02.202077
3902,17517,3296,21,2026-01-30 16:36:52.817010
3903,4907,2510,3,2026-01-30 16:38:23.945923
3904,10756,1119,48,2026-01-30 16:44:14.524208
3905,6359,6523,48,2026-01-30 16:38:50.075519
3906,6511,862,48,2026-01-30 16:39:37.745456
3907,2884,198,29,2026-01-30 16:45:29.458258
3908,707,3422,46,2026-01-30 16:38:04.454112
3909,17741,5001,3,2026-01-30 16:43:03.556777
3910,4338,5839,43,2026-01-30 16:37:12.051233
3911,13781,7360,2,2026-01-30 16:36:01.482486
3912,5766,6448,3,2026-01-30 16:39:39.391978
3913,13539,6266,38,2026-01-30 16:42:04.315858
3914,2435,5491,6,2026-01-30 16:42:20.438853
3915,32,2608,32,2026-01-30 16:44:25.982210
3916,12100,5740,9,2026-01-30 16:44:42.028855
3917,15405,1417,17,2026-01-30 16:40:39.114502
3918,15614,2336,47,2026-01-30 16:42:14.849721
3919,18109,1480,13,2026-01-30 16:44:10.541210
3920,17976,3223,29,2026-01-30 16:39:54.464243
3921,15667,3627,3,2026-01-30 16:46:38.252408
3922,7497,4974,9,2026-01-30 16:39:25.183666
3923,13429,5384,14,2026-01-30 16:37:34.972008
3924,7590,5419,26,2026-01-30 16:39:25.586866
3925,17885,4955,40,2026-01-30 16:40:11.743846
3926,10020,6395,28,2026-01-30 16:35:06.721790
3927,13883,3890,28,2026-01-30 16:40:34.568827
3928,9526,6298,11,2026-01-30 16:40:58.612349
3929,10332,6620,47,2026-01-30 16:45:20.308886
3930,75,1464,13,2026-01-30 16:40:37.373373
3931,5608,6332,24,2026-01-30 16:36:22.013681
3932,15579,4519,11,2026-01-30 16:36:06.486647
3933,19422,2293,33,2026-01-30 16:38:20.493574
3934,5092,7597,22,2026-01-30 16:38:26.372007
3935,1582,1881,22,2026-01-30 16:42:43.374396
3936,11121,3420,10,2026-01-30 16:43:14.180401
3937,11433,7935,19,2026-01-30 16:41:12.380907
3938,2400,946,10,2026-01-30 16:37:48.736332
3939,13173,236,15,2026-01-30 16:35:49.775508
3940,16982,6363,13,2026-01-30 16:41:09.069347
3941,5647,7279,36,2026-01-30 16:39:03.285010
3942,7394,1639,43,2026-01-30 16:35:49.642161
3943,12565,5422,26,2026-01-30 16:40:34.560443
3944,13707,1267,16,2026-01-30 16:45:08.013151
3945,302,2859,13,2026-01-30 16:44:34.868208
3946,11719,5575,47,2026-01-30 16:44:31.453867
3947,13846,6783,2,2026-01-30 16:38:25.093845
3948,16950,4607,18,2026-01-30 16:42:34.003342
3949,5044,60,42,2026-01-30 16:37:50.908578
3950,1774,2215,42,2026-01-30 16:40:02.561094
3951,3781,3234,15,2026-01-30 16:38:20.715613
3952,1340,7096,4,2026-01-30 16:42:12.111236
3953,3283,1280,36,2026-01-30 16:38:22.183618
3954,3984,2673,4,2026-01-30 16:45:07.656314
3955,19780,5476,17,2026-01-30 16:46:27.681473
3956,66,3313,20,2026-01-30 16:35:47.518786
3957,4436,5166,30,2026-01-30 16:36:30.220162
3958,10088,3970,15,2026-01-30 16:38:11.771277
3959,13549,3479,2,2026-01-30 16:45:49.482192
3960,19437,6625,18,2026-01-30 16:40:37.409470
3961,12090,2766,2,2026-01-30 16:34:37.456900
3962,9121,2066,5,2026-01-30 16:42:12.114904
3963,17471,774,12,2026-01-30 16:39:53.922044
3964,1334,675,15,2026-01-30 16:44:15.564407
3965,8449,2894,10,2026-01-30 16:43:28.216982
3966,18931,2369,43,2026-01-30 16:39:03.463364
3967,7961,400,37,2026-01-30 16:37:43.766147
3968,2409,6974,4,2026-01-30 16:40:59.020247
3969,19301,6499,43,2026-01-30 16:35:56.486806
3970,11985,3940,10,2026-01-30 16:39:04.723854
3971,16327,6039,39,2026-01-30 16:42:55.005518
3972,13367,6302,38,2026-01-30 16:44:40.823730
3973,7590,4064,8,2026-01-30 16:39:20.586866
3974,3680,3791,27,2026-01-30 16:41:30.676646
3975,17097,791,21,2026-01-30 16:42:04.725254
3976,19729,5950,48,2026-01-30 16:45:34.201832
3977,655,4864,39,2026-01-30 16:36:13.813016
3978,12402,721,44,2026-01-30 16:44:20.328347
3979,1737,1036,41,2026-01-30 16:43:56.668451
3980,13690,3693,2,2026-01-30 16:41:40.913625
3981,477,4139,20,2026-01-30 16:36:01.861932
3982,7224,384,27,2026-01-30 16:42:42.557650
3983,6789,4495,34,2026-01-30 16:35:43.065391
3984,8650,5760,39,2026-01-30 16:37:59.639058
3985,19866,5942,38,2026-01-30 16:37:59.469941
3986,18594,4007,15,2026-01-30 16:40:00.149225
3987,7683,3623,43,2026-01-30 16:45:39.017763
3988,7445,2510,1,2026-01-30 16:43:06.427521
3989,16916,2423,16,2026-01-30 16:46:46.481629
3990,10611,7478,27,2026-01-30 16:45:45.036170
3991,10051,3263,33,2026-01-30 16:40:51.225949
3992,969,44,36,2026-01-30 16:43:31.242645
3993,1052,4825,7,2026-01-30 16:46:44.536314
3994,16943,2920,34,2026-01-30 16:44:04.290157
3995,7150,5075,27,2026-01-30 16:41:34.923014
3996,4397,2499,43,2026-01-30 16:38:38.974688
3997,8202,7264,27,2026-01-30 16:37:40.267531
3998,4989,5727,24,2026-01-30 16:44:48.902118
3999,8084,6346,18,2026-01-30 16:43:55.985915
4000,9951,6111,37,2026-01-30 16:36:44.247778
4001,5493,6924,28,2026-01-30 16:35:45.668917
4002,7809,3847,3,2026-01-30 16:43:44.039325
4003,2572,6759,6,2026-01-30 16:35:16.923090
4004,6220,3197,26,2026-01-30 16:40:08.540854
4005,3397,2369,25,2026-01-30 16:43:00.292786
4006,3311,7474,15,2026-01-30 16:35:39.130192
4007,13970,3299,25,2026-01-30 16:41:05.586615
4008,6818,5106,28,2026-01-30 16:36:59.315531
4009,7539,4607,17,2026-01-30 16:38:05.749045
4010,13961,40,27,2026-01-30 16:35:49.266209
4011,18193,334,39,2026-01-30 16:35:13.420006
4012,2443,7688,48,2026-01-30 16:39:01.201318
4013,15511,5060,9,2026-01-30 16:44:20.038334
4014,16121,277,31,2026-01-30 16:41:49.861035
4015,11815,5917,26,2026-01-30 16:40:02.724529
4016,8209,5081,18,2026-01-30 16:43:03.194126
4017,6877,2088,40,2026-01-30 16:41:30.299114
4018,6560,6098,13,2026-01-30 16:43:13.767519
4019,14243,6923,41,2026-01-30 16:40:32.350250
4020,14104,7043,5,2026-01-30 16:37:25.772450
4021,8116,318,25,2026-01-30 16:45:44.948361
4022,13057,6940,21,2026-01-30 16:39:33.620839
4023,14966,4038,16,2026-01-30 16:34:58.912881
4024,10000,1274,19,2026-01-30 16:35:35.326265
4025,15024,926,42,2026-01-30 16:36:01.402059
4026,14281,4895,24,2026-01-30 16:39:08.791560
4027,2558,3266,3,2026-01-30 16:43:27.736631
4028,15149,5705,10,2026-01-30 16:44:39.893696
4029,7127,2049,44,2026-01-30 16:36:17.093695
4030,18805,5996,23,2026-01-30 16:43:40.780965
4031,6609,1946,40,2026-01-30 16:37:16.653764
4032,15730,624,3,2026-01-30 16:44:37.920087
4033,14692,1202,30,2026-01-30 16:40:24.167630
4034,6254,7949,6,2026-01-30 16:37:28.704194
4035,1527,3397,35,2026-01-30 16:37:41.463959
4036,12900,1832,47,2026-01-30 16:45:49.469780
4037,14916,775,11,2026-01-30 16:38:47.406850
4038,2853,6279,48,2026-01-30 16:36:29.797930
4039,11160,1641,14,2026-01-30 16:36:09.006875
4040,14507,7792,33,2026-01-30 16:34:57.273158
4041,7622,4010,31,2026-01-30 16:38:03.558297
4042,12026,1936,33,2026-01-30 16:36:28.511191
4043,12773,3630,6,2026-01-30 16:42:11.517811
4044,10427,5853,33,2026-01-30 16:40:31.707790
4045,15160,5097,26,2026-01-30 16:38:01.599922
4046,18028,664,24,2026-01-30 16:45:39.961637
4047,14540,3102,41,2026-01-30 16:39:03.534356
4048,6207,671,47,2026-01-30 16:45:05.847197
4049,14809,7759,28,2026-01-30 16:41:23.719497
4050,12392,7061,40,2026-01-30 16:45:25.734524
4051,11076,4461,35,2026-01-30 16:36:23.350489
4052,8181,4679,11,2026-01-30 16:40:30.455361
4053,1672,5035,25,2026-01-30 16:45:15.177629
4054,19455,2419,45,2026-01-30 16:37:58.987486
4055,6078,299,4,2026-01-30 16:46:46.512850
4056,16923,2542,22,2026-01-30 16:36:18.334238
4057,5364,6572,5,2026-01-30 16:37:42.601802
4058,16024,297,43,2026-01-30 16:44:16.802347
4059,5608,7231,41,2026-01-30 16:36:06.013681
4060,6269,2180,33,2026-01-30 16:38:29.376985
4061,14417,6093,11,2026-01-30 16:34:54.833512
4062,12314,6237,30,2026-01-30 16:43:22.125125
4063,13741,3119,23,2026-01-30 16:36:57.406204
4064,17336,4613,47,2026-01-30 16:41:05.470945
4065,3840,2410,37,2026-01-30 16:35:32.311348
4066,1071,5223,3,2026-01-30 16:42:17.219186
4067,14329,1987,41,2026-01-30 16:36:20.110884
4068,3555,6177,45,2026-01-30 16:45:55.007432
4069,11128,1150,10,2026-01-30 16:35:29.495582
4070,9410,1764,49,2026-01-30 16:37:56.584368
4071,14525,7983,46,2026-01-30 16:36:50.356293
4072,3921,1873,23,2026-01-30 16:40:44.407891
4073,3094,7987,29,2026-01-30 16:42:34.142769
4074,18488,6648,32,2026-01-30 16:45:29.536926
4075,6537,1720,47,2026-01-30 16:37:46.945786
4076,8730,6895,27,2026-01-30 16:35:41.147371
4077,1256,5533,3,2026-01-30 16:42:54.341372
4078,5178,5668,1,2026-01-30 16:42:01.043215
4079,11131,2824,22,2026-01-30 16:38:56.062022
4080,691,6904,36,2026-01-30 16:44:08.709625
4081,11142,6457,30,2026-01-30 16:41:35.865887
4082,16874,512,10,2026-01-30 16:35:32.507529
4083,14209,4569,5,2026-01-30 16:41:54.789300
4084,5568,6438,27,2026-01-30 16:45:18.532088
4085,3389,456,4,2026-01-30 16:37:20.505036
4086,6833,5655,6,2026-01-30 16:43:22.702215
4087,5019,2583,39,2026-01-30 16:37:16.015304
4088,18263,3857,39,2026-01-30 16:39:30.707869
4089,6291,1634,17,2026-01-30 16:35:25.542371
4090,4032,7997,38,2026-01-30 16:42:05.948133
4091,7167,3220,44,2026-01-30 16:45:00.132800
4092,17611,3275,18,2026-01-30 16:41:23.105785
4093,3216,6605,24,2026-01-30 16:43:19.061221
4094,12534,81,11,2026-01-30 16:44:06.806854
4095,4670,4749,31,2026-01-30 16:38:12.826336
4096,624,1693,47,2026-01-30 16:37:54.514805
4097,13415,5236,1,2026-01-30 16:45:43.401110
4098,485,398,41,2026-01-30 16:40:59.044119
4099,10538,5388,1,2026-01-30 16:38:34.670520
4100,8531,3694,12,2026-01-30 16:41:43.940258
4101,5506,4358,27,2026-01-30 16:39:54.978044
4102,1028,4726,20,2026-01-30 16:44:32.947701
4103,7737,6011,17,2026-01-30 16:41:48.034464
4104,13765,5420,11,2026-01-30 16:44:34.136066
4105,1200,4423,41,2026-01-30 16:46:31.057191
4106,6212,3240,17,2026-01-30 16:44:24.443737
4107,18793,5967,14,2026-01-30 16:44:15.155159
4108,5700,5444,30,2026-01-30 16:35:36.500109
4109,12738,2723,18,2026-01-30 16:44:22.118591
4110,17317,5974,9,2026-01-30 16:46:45.231635
4111,12891,7356,28,2026-01-30 16:36:38.481411
4112,7284,3691,7,2026-01-30 16:36:30.542629
4113,14913,3235,3,2026-01-30 16:41:00.829946
4114,15925,5202,18,2026-01-30 16:34:41.420184
4115,1746,1961,3,2026-01-30 16:34:47.299283
4116,14786,491,36,2026-01-30 16:36:47.064359
4117,10759,6516,24,2026-01-30 16:35:43.599459
4118,19526,1398,28,2026-01-30 16:36:20.357097
4119,6380,6545,22,2026-01-30 16:46:45.995978
4120,18518,3326,49,2026-01-30 16:41:21.229165
4121,13745,3729,14,2026-01-30 16:43:57.068714
4122,16435,4815,44,2026-01-30 16:35:32.125825
4123,6554,4961,36,2026-01-30 16:44:56.037608
4124,6556,6009,22,2026-01-30 16:36:45.393479
4125,6889,6943,20,2026-01-30 16:45:28.340549
4126,11439,6388,7,2026-01-30 16:38:06.714468
4127,10146,867,24,2026-01-30 16:41:27.054834
4128,17719,4708,48,2026-01-30 16:37:03.021675
4129,11697,6379,43,2026-01-30 16:41:21.218302
4130,19783,1694,10,2026-01-30 16:46:16.658770
4131,16782,1300,16,2026-01-30 16:41:03.716171
4132,1461,5974,13,2026-01-30 16:38:52.681879
4133,10302,229,6,2026-01-30 16:35:50.205814
4134,15749,7295,19,2026-01-30 16:45:06.047848
4135,3253,3317,8,2026-01-30 16:38:09.484830
4136,643,6899,4,2026-01-30 16:35:11.888909
4137,14692,6720,43,2026-01-30 16:40:32.167630
4138,18131,6535,2,2026-01-30 16:40:17.526825
4139,17250,1753,13,2026-01-30 16:43:40.243065
4140,330,7480,28,2026-01-30 16:34:30.225492
4141,12589,6978,48,2026-01-30 16:39:26.233559
4142,14455,5014,15,2026-01-30 16:40:46.142639
4143,11760,6928,22,2026-01-30 16:37:50.296902
4144,5095,3550,5,2026-01-30 16:43:32.450361
4145,8037,3665,38,2026-01-30 16:36:16.586119
4146,16511,1395,14,2026-01-30 16:36:42.448742
4147,10615,5237,2,2026-01-30 16:39:04.309571
4148,16993,5887,6,2026-01-30 16:35:26.107020
4149,15145,1926,14,2026-01-30 16:36:01.313371
4150,10411,4674,38,2026-01-30 16:46:50.356904
4151,6499,220,19,2026-01-30 16:45:56.948673
4152,15748,3596,48,2026-01-30 16:45:13.894991
4153,17600,4750,8,2026-01-30 16:44:21.471230
4154,17726,1635,21,2026-01-30 16:39:45.460042
4155,5849,543,2,2026-01-30 16:43:45.244369
4156,573,6184,17,2026-01-30 16:38:17.682020
4157,3423,584,15,2026-01-30 16:40:11.195576
4158,7064,5498,29,2026-01-30 16:37:34.731012
4159,247,6922,31,2026-01-30 16:40:49.048021
4160,6541,5381,4,2026-01-30 16:41:48.629711
4161,3175,4452,14,2026-01-30 16:43:09.205213
4162,6575,5845,41,2026-01-30 16:45:47.312997
4163,2937,2814,19,2026-01-30 16:44:13.260618
4164,7817,4175,5,2026-01-30 16:40:39.287751
4165,19017,5921,35,2026-01-30 16:45:02.125084
4166,17714,6394,35,2026-01-30 16:45:50.807490
4167,2815,793,44,2026-01-30 16:39:15.520900
4168,6097,3244,12,2026-01-30 16:41:43.947676
4169,17480,6832,49,2026-01-30 16:37:46.439999
4170,14394,923,12,2026-01-30 16:42:16.175639
4171,3271,3809,11,2026-01-30 16:38:57.857443
4172,19367,1437,11,2026-01-30 16:45:24.995669
4173,8522,3601,46,2026-01-30 16:45:18.837549
4174,11538,6310,35,2026-01-30 16:40:29.907090
4175,17039,5088,22,2026-01-30 16:43:50.359665
4176,2311,4089,25,2026-01-30 16:37:42.981769
4177,9645,4448,27,2026-01-30 16:45:23.835848
4178,682,625,43,2026-01-30 16:41:14.851667
4179,16965,2572,26,2026-01-30 16:38:01.021183
4180,11449,3680,24,2026-01-30 16:44:52.209055
4181,14518,6984,4,2026-01-30 16:41:21.350157
4182,16739,6328,46,2026-01-30 16:36:24.009095
4183,1061,666,46,2026-01-30 16:39:37.486965
4184,7843,5545,25,2026-01-30 16:44:43.834748
4185,15588,970,1,2026-01-30 16:41:45.768318
4186,22,1330,5,2026-01-30 16:46:24.714123
4187,16661,2902,42,2026-01-30 16:36:39.352262
4188,2958,320,39,2026-01-30 16:35:13.950824
4189,11437,438,26,2026-01-30 16:42:13.737971
4190,2647,6631,31,2026-01-30 16:38:20.399550
4191,13335,42,29,2026-01-30 16:38:05.403142
4192,445,6444,27,2026-01-30 16:37:36.577590
4193,52,5737,45,2026-01-30 16:40:24.210662
4194,9258,2768,44,2026-01-30 16:43:51.185105
4195,4038,6672,26,2026-01-30 16:37:47.566989
4196,19781,6941,14,2026-01-30 16:45:09.336871
4197,2319,6717,6,2026-01-30 16:35:13.528887
4198,12162,5955,11,2026-01-30 16:39:01.694651
4199,7355,6357,7,2026-01-30 16:38:45.568833
4200,15883,950,6,2026-01-30 16:42:55.622202
4201,7037,1006,4,2026-01-30 16:34:32.947465
4202,17410,4531,36,2026-01-30 16:42:43.784374
4203,8947,5753,20,2026-01-30 16:44:50.921364
4204,6067,2238,20,2026-01-30 16:42:44.906543
4205,7683,7440,33,2026-01-30 16:45:30.017763
4206,2817,2450,2,2026-01-30 16:42:34.209297
4207,1280,1068,20,2026-01-30 16:41:52.302206
4208,13788,5681,11,2026-01-30 16:40:26.981598
4209,13885,7571,7,2026-01-30 16:44:43.293156
4210,5837,822,27,2026-01-30 16:36:27.242323
4211,13007,5100,16,2026-01-30 16:34:52.073819
4212,16975,1342,16,2026-01-30 16:38:39.415934
4213,14352,5275,31,2026-01-30 16:46:37.781571
4214,9713,4183,43,2026-01-30 16:39:32.309789
4215,12684,7386,7,2026-01-30 16:42:53.221365
4216,4208,806,23,2026-01-30 16:37:58.601757
4217,17642,5069,45,2026-01-30 16:42:14.918695
4218,13642,2610,13,2026-01-30 16:44:17.510460
4219,4348,4659,45,2026-01-30 16:34:56.721534
4220,9902,7098,1,2026-01-30 16:42:32.455724
4221,3811,6686,10,2026-01-30 16:37:16.411620
4222,13990,6806,20,2026-01-30 16:41:52.160046
4223,7823,3618,3,2026-01-30 16:34:48.868117
4224,18271,48,20,2026-01-30 16:35:38.577939
4225,4441,3281,44,2026-01-30 16:38:28.418071
4226,18346,3122,45,2026-01-30 16:43:54.484695
4227,13935,6624,2,2026-01-30 16:45:25.643256
4228,6179,4143,21,2026-01-30 16:35:01.694011
4229,8775,6522,6,2026-01-30 16:37:23.240937
4230,2692,6603,42,2026-01-30 16:45:36.627523
4231,3173,2393,38,2026-01-30 16:39:52.081386
4232,9089,6895,37,2026-01-30 16:46:50.633289
4233,8742,1583,49,2026-01-30 16:43:14.009075
4234,11034,2158,12,2026-01-30 16:43:05.708119
4235,7366,5546,11,2026-01-30 16:38:48.411650
4236,1274,7579,18,2026-01-30 16:36:26.528722
4237,19170,7253,8,2026-01-30 16:42:20.472436
4238,14608,5862,13,2026-01-30 16:43:23.028881
4239,1368,2851,1,2026-01-30 16:40:00.873199
4240,16353,3549,2,2026-01-30 16:34:34.122848
4241,2865,4105,5,2026-01-30 16:45:18.960605
4242,11743,3248,44,2026-01-30 16:46:22.449993
4243,16569,2302,20,2026-01-30 16:37:09.262383
4244,16003,1471,17,2026-01-30 16:38:36.971643
4245,11971,6273,6,2026-01-30 16:37:03.446110
4246,18715,1412,18,2026-01-30 16:45:52.782727
4247,16023,2316,3,2026-01-30 16:42:40.836983
4248,16610,5736,42,2026-01-30 16:44:45.560810
4249,4855,2071,14,2026-01-30 16:37:06.270028
4250,4335,3533,14,2026-01-30 16:38:19.706922
4251,13828,2830,43,2026-01-30 16:46:03.940987
