impression_id,search_id,item_id,position,timestamp
13931,14766,3035,12,2026-01-30 16:46:22.876179
13932,6718,2363,32,2026-01-30 16:38:21.541701
13933,9570,87,22,2026-01-30 16:43:43.252840
13934,16545,2588,7,2026-01-30 16:35:19.340967
13935,19075,3526,9,2026-01-30 16:44:30.640390
13936,8324,3868,26,2026-01-30 16:46:10.483616
13937,16909,524,8,2026-01-30 16:42:29.985206
13938,4103,2575,10,2026-01-30 16:42:44.649636
13939,7210,6329,18,2026-01-30 16:38:23.932079
13940,7213,1286,45,2026-01-30 16:40:23.122760
13941,1254,5219,48,2026-01-30 16:44:57.249567
13942,18095,7908,25,2026-01-30 16:36:03.199893
13943,290,4670,42,2026-01-30 16:41:00.688394
13944,11053,2605,23,2026-01-30 16:45:04.252569
13945,13839,6130,9,2026-01-30 16:44:49.216059
13946,15857,6468,36,2026-01-30 16:36:29.791386
13947,1271,7871,16,2026-01-30 16:38:41.988393
13948,11194,5164,19,2026-01-30 16:38:27.995205
13949,1748,1718,6,2026-01-30 16:43:26.587828
13950,19652,5963,10,2026-01-30 16:42:25.975067
13951,14656,3097,5,2026-01-30 16:35:11.600554
13952,17611,4309,24,2026-01-30 16:40:56.105785
13953,17850,3330,18,2026-01-30 16:42:52.594193
13954,5048,72,36,2026-01-30 16:41:08.023220
13955,13651,255,41,2026-01-30 16:40:54.921952
13956,6329,4800,43,2026-01-30 16:36:36.528304
13957,18836,3944,34,2026-01-30 16:39:37.164481
13958,10311,2713,28,2026-01-30 16:41:57.122615
13959,13151,2832,19,2026-01-30 16:34:56.560856
13960,13912,3723,35,2026-01-30 16:42:50.601630
13961,14717,4651,48,2026-01-30 16:43:02.188718
13962,15200,7659,15,2026-01-30 16:41:14.549307
13963,8159,1068,49,2026-01-30 16:45:15.964877
13964,12596,2292,22,2026-01-30 16:41:49.145454
13965,18747,7700,11,2026-01-30 16:36:09.198195
13966,15134,3072,29,2026-01-30 16:45:03.325502
13967,16069,1366,41,2026-01-30 16:37:29.809788
13968,7883,1566,33,2026-01-30 16:44:21.607185
13969,8088,2555,5,2026-01-30 16:43:47.435310
13970,15710,7354,32,2026-01-30 16:36:24.179119
13971,2391,3093,31,2026-01-30 16:45:24.648043
13972,3238,1760,42,2026-01-30 16:45:05.442903
13973,11988,2091,18,2026-01-30 16:39:21.443352
13974,4295,3655,6,2026-01-30 16:38:01.110487
13975,4286,1354,38,2026-01-30 16:35:41.657905
13976,1707,866,14,2026-01-30 16:43:27.523515
13977,4941,1546,9,2026-01-30 16:41:24.289182
13978,3258,7606,5,2026-01-30 16:41:11.396093
13979,2038,3738,8,2026-01-30 16:44:45.095416
13980,17043,4981,3,2026-01-30 16:40:28.714228
13981,16877,870,25,2026-01-30 16:37:47.850450
13982,10261,2437,43,2026-01-30 16:45:43.836860
13983,7405,3507,11,2026-01-30 16:36:55.464633
13984,7849,755,44,2026-01-30 16:43:09.609118
13985,692,2200,17,2026-01-30 16:37:05.063154
13986,13387,1422,22,2026-01-30 16:36:46.979238
13987,4627,2536,46,2026-01-30 16:36:23.935412
13988,17996,5455,17,2026-01-30 16:35:37.807891
13989,17319,4251,48,2026-01-30 16:40:12.295101
13990,8424,7478,39,2026-01-30 16:40:16.601370
13991,13627,3266,19,2026-01-30 16:42:24.653900
13992,6682,2967,1,2026-01-30 16:40:54.398911
13993,3403,2742,9,2026-01-30 16:43:53.624947
13994,11199,4189,29,2026-01-30 16:39:58.091057
13995,7991,5927,7,2026-01-30 16:36:06.662269
13996,7606,2582,41,2026-01-30 16:41:22.493605
13997,722,866,47,2026-01-30 16:45:15.797322
13998,9663,2543,40,2026-01-30 16:44:13.510421
13999,17825,7182,41,2026-01-30 16:43:24.822803
14000,1374,1607,5,2026-01-30 16:42:23.388796
14001,9590,3061,18,2026-01-30 16:37:01.163777
14002,3392,1304,29,2026-01-30 16:36:12.881510
14003,112,763,45,2026-01-30 16:44:41.491936
14004,19554,613,12,2026-01-30 16:37:59.334815
14005,3798,7042,22,2026-01-30 16:41:11.235911
14006,6799,5152,45,2026-01-30 16:44:04.293051
14007,4593,5743,17,2026-01-30 16:39:29.048075
14008,1579,4663,18,2026-01-30 16:38:20.380242
14009,2061,7343,36,2026-01-30 16:37:37.020460
14010,19940,5782,35,2026-01-30 16:42:20.890689
14011,17749,1682,46,2026-01-30 16:46:35.587927
14012,350,640,37,2026-01-30 16:38:03.959919
14013,16135,6083,32,2026-01-30 16:38:57.875540
14014,12275,6828,14,2026-01-30 16:34:56.800980
14015,15365,6117,22,2026-01-30 16:34:22.812926
14016,8691,3226,12,2026-01-30 16:43:18.362944
14017,19424,4277,13,2026-01-30 16:34:57.235291
14018,13083,3911,34,2026-01-30 16:35:12.774199
14019,3956,6272,46,2026-01-30 16:37:16.065352
14020,13937,7105,44,2026-01-30 16:39:57.354868
14021,2650,3797,44,2026-01-30 16:43:20.749857
14022,5938,4140,14,2026-01-30 16:37:25.242674
14023,15619,5256,18,2026-01-30 16:40:10.208839
14024,495,2251,31,2026-01-30 16:36:08.088683
14025,2851,4769,46,2026-01-30 16:43:38.068961
14026,16948,5114,3,2026-01-30 16:46:14.766996
14027,6081,6722,37,2026-01-30 16:36:43.287765
14028,16395,3291,8,2026-01-30 16:34:35.559239
14029,17083,5739,20,2026-01-30 16:46:00.308366
14030,146,2937,14,2026-01-30 16:42:40.562162
14031,19153,1374,20,2026-01-30 16:41:29.982467
14032,11933,7936,8,2026-01-30 16:35:35.704345
14033,12873,1039,45,2026-01-30 16:38:39.857360
14034,1327,3046,1,2026-01-30 16:44:07.103187
14035,15648,5913,11,2026-01-30 16:38:13.378599
14036,2673,3770,13,2026-01-30 16:34:49.885035
14037,10084,46,34,2026-01-30 16:46:21.341481
14038,13467,142,10,2026-01-30 16:43:47.222107
14039,7298,3123,41,2026-01-30 16:34:37.502589
14040,1304,5845,49,2026-01-30 16:42:07.451279
14041,9887,7302,49,2026-01-30 16:40:44.306519
14042,7148,6108,49,2026-01-30 16:43:26.340519
14043,7228,2109,3,2026-01-30 16:44:33.338197
14044,13412,5281,46,2026-01-30 16:37:54.035473
14045,7353,5859,45,2026-01-30 16:42:41.650770
14046,18143,4677,32,2026-01-30 16:44:45.446662
14047,11276,4830,46,2026-01-30 16:40:05.590250
14048,18489,3129,36,2026-01-30 16:35:44.392270
14049,2056,1632,42,2026-01-30 16:44:47.917527
14050,16227,3161,32,2026-01-30 16:36:00.798193
14051,11590,1648,27,2026-01-30 16:45:55.836072
14052,6009,7195,49,2026-01-30 16:44:45.186746
14053,1148,2627,27,2026-01-30 16:36:16.907683
14054,14689,3381,4,2026-01-30 16:45:08.766703
14055,3148,5398,19,2026-01-30 16:41:21.022532
14056,10884,1545,17,2026-01-30 16:41:28.612186
14057,15451,1662,23,2026-01-30 16:39:19.851631
14058,14809,1257,19,2026-01-30 16:41:15.719497
14059,17320,2379,7,2026-01-30 16:37:18.043647
14060,1946,5611,41,2026-01-30 16:42:23.122850
14061,6004,437,33,2026-01-30 16:42:00.081218
14062,16794,2912,23,2026-01-30 16:36:20.145282
14063,11938,1134,12,2026-01-30 16:42:38.533136
14064,15820,3060,41,2026-01-30 16:42:21.323512
14065,14262,3551,32,2026-01-30 16:41:03.515942
14066,9068,6328,44,2026-01-30 16:42:02.701442
14067,7914,6972,16,2026-01-30 16:37:54.357021
14068,17616,3845,30,2026-01-30 16:45:10.738938
14069,18931,64,32,2026-01-30 16:38:45.463364
14070,19916,7879,18,2026-01-30 16:40:31.775288
14071,3512,7121,23,2026-01-30 16:44:18.010670
14072,16757,4800,19,2026-01-30 16:44:02.885330
14073,9028,3574,34,2026-01-30 16:37:02.445857
14074,13109,3013,32,2026-01-30 16:45:55.526259
14075,2454,2569,29,2026-01-30 16:41:26.491200
14076,13451,6977,37,2026-01-30 16:36:30.005556
14077,19454,7867,10,2026-01-30 16:38:04.566563
14078,9038,7915,34,2026-01-30 16:37:19.087088
14079,17383,257,8,2026-01-30 16:35:05.555654
14080,4718,726,10,2026-01-30 16:35:03.758903
14081,7562,1674,40,2026-01-30 16:44:18.732722
14082,12446,2107,46,2026-01-30 16:40:04.307621
14083,2033,3136,40,2026-01-30 16:34:59.665753
14084,2876,3997,45,2026-01-30 16:35:23.264854
14085,8455,3402,46,2026-01-30 16:37:03.978280
14086,3855,7338,40,2026-01-30 16:38:15.008172
14087,14794,4382,37,2026-01-30 16:38:44.318857
14088,11853,1913,46,2026-01-30 16:37:26.194316
14089,13768,695,18,2026-01-30 16:37:21.678578
14090,2390,7702,44,2026-01-30 16:34:51.066147
14091,10720,6633,19,2026-01-30 16:36:24.677336
14092,3207,3393,20,2026-01-30 16:37:48.826861
14093,15521,4240,37,2026-01-30 16:35:26.570806
14094,10810,4554,45,2026-01-30 16:45:52.921821
14095,7563,5292,14,2026-01-30 16:45:36.201221
14096,6705,4001,48,2026-01-30 16:35:14.838533
14097,9641,3886,42,2026-01-30 16:43:52.136377
14098,16913,6174,28,2026-01-30 16:35:06.903692
14099,6589,2453,24,2026-01-30 16:43:42.485177
14100,6429,7870,13,2026-01-30 16:35:33.394827
14101,15944,4518,4,2026-01-30 16:36:41.741564
14102,12851,2008,42,2026-01-30 16:45:28.956904
14103,13506,6869,41,2026-01-30 16:44:25.835336
14104,17723,6529,35,2026-01-30 16:44:16.940332
14105,15523,2346,1,2026-01-30 16:40:33.998649
14106,15928,4904,12,2026-01-30 16:38:11.542423
14107,12473,6799,18,2026-01-30 16:46:09.210732
14108,10109,1660,28,2026-01-30 16:45:04.505557
14109,4271,1825,44,2026-01-30 16:39:49.177576
14110,4290,316,6,2026-01-30 16:44:46.457519
14111,9282,5259,9,2026-01-30 16:43:34.824059
14112,11842,3242,18,2026-01-30 16:36:48.712909
14113,13390,4263,42,2026-01-30 16:36:09.563208
14114,2572,2373,25,2026-01-30 16:35:16.923090
14115,19169,5850,4,2026-01-30 16:37:08.601038
14116,9680,1770,38,2026-01-30 16:38:49.433871
14117,8129,1560,43,2026-01-30 16:46:11.756374
14118,10286,1289,34,2026-01-30 16:43:06.598621
14119,3470,7847,36,2026-01-30 16:34:42.299896
14120,15599,1951,38,2026-01-30 16:36:38.621471
14121,15720,5920,10,2026-01-30 16:41:17.644738
14122,9643,4299,17,2026-01-30 16:34:45.547645
14123,4194,82,46,2026-01-30 16:44:31.680699
14124,1186,6612,4,2026-01-30 16:43:37.749764
14125,5716,6504,34,2026-01-30 16:37:54.170033
14126,11277,894,7,2026-01-30 16:34:44.236799
14127,8961,4368,10,2026-01-30 16:40:21.128946
14128,15915,6110,9,2026-01-30 16:40:23.831539
14129,2147,6708,41,2026-01-30 16:38:49.078960
14130,9171,3919,16,2026-01-30 16:46:13.278556
14131,7541,699,44,2026-01-30 16:45:15.345048
14132,3934,1840,14,2026-01-30 16:41:33.072476
14133,6955,7814,12,2026-01-30 16:43:18.942320
14134,924,7437,21,2026-01-30 16:38:03.298403
14135,13529,2078,25,2026-01-30 16:39:41.995543
14136,10918,6741,12,2026-01-30 16:45:02.147091
14137,8355,1863,42,2026-01-30 16:36:25.930970
14138,274,6381,44,2026-01-30 16:44:00.265407
14139,2882,747,47,2026-01-30 16:44:14.131994
14140,18353,5226,48,2026-01-30 16:45:07.303298
14141,10661,5236,26,2026-01-30 16:42:03.566325
14142,15583,6527,46,2026-01-30 16:38:27.057564
14143,7694,3403,3,2026-01-30 16:35:25.733415
14144,12854,567,20,2026-01-30 16:40:23.688832
14145,5794,5523,43,2026-01-30 16:40:36.153434
14146,12326,5790,23,2026-01-30 16:44:38.019264
14147,8205,5016,23,2026-01-30 16:38:14.778527
14148,3454,1105,18,2026-01-30 16:42:52.383220
14149,8067,3047,29,2026-01-30 16:38:10.885409
14150,15443,2105,32,2026-01-30 16:42:30.951115
14151,18386,5588,42,2026-01-30 16:40:07.948772
14152,2051,7493,23,2026-01-30 16:42:35.933036
14153,11524,650,35,2026-01-30 16:41:59.128436
14154,6865,3145,38,2026-01-30 16:44:49.264040
14155,17683,5514,39,2026-01-30 16:39:53.349329
14156,19566,2411,5,2026-01-30 16:40:23.107529
14157,14549,2498,15,2026-01-30 16:45:38.559891
14158,16308,7611,5,2026-01-30 16:37:42.833961
14159,6467,5279,26,2026-01-30 16:41:37.467071
14160,15229,7440,24,2026-01-30 16:37:18.516721
14161,13787,7082,26,2026-01-30 16:44:33.579955
14162,13413,115,33,2026-01-30 16:37:44.260448
14163,13435,598,17,2026-01-30 16:38:30.637212
14164,15050,2497,43,2026-01-30 16:45:53.844032
14165,9185,1133,41,2026-01-30 16:44:24.623303
14166,9027,4798,29,2026-01-30 16:44:06.255452
14167,4193,5187,28,2026-01-30 16:45:24.245714
14168,12399,479,16,2026-01-30 16:45:04.357496
14169,2567,7948,21,2026-01-30 16:36:37.536040
14170,8817,3509,33,2026-01-30 16:38:50.873508
14171,13252,3217,15,2026-01-30 16:38:00.875373
14172,10390,122,17,2026-01-30 16:45:16.709084
14173,8842,4281,49,2026-01-30 16:39:09.310962
14174,15538,7253,36,2026-01-30 16:45:57.477040
14175,14492,2861,1,2026-01-30 16:42:04.182156
14176,18839,6838,24,2026-01-30 16:36:56.251591
14177,3285,6648,15,2026-01-30 16:44:45.526746
14178,8494,5845,33,2026-01-30 16:44:23.601295
14179,15741,6973,21,2026-01-30 16:43:09.871452
14180,8998,5108,30,2026-01-30 16:44:51.321719
14181,7184,2716,48,2026-01-30 16:40:21.385490
14182,3883,5023,36,2026-01-30 16:44:37.718750
14183,9081,1074,13,2026-01-30 16:44:55.148232
14184,12263,3083,20,2026-01-30 16:43:21.762099
14185,7715,379,42,2026-01-30 16:38:34.818121
14186,9164,1952,48,2026-01-30 16:42:45.161717
14187,15633,7477,14,2026-01-30 16:41:16.587188
14188,14298,2418,2,2026-01-30 16:41:02.600368
14189,9806,62,19,2026-01-30 16:44:22.206364
14190,9672,7916,42,2026-01-30 16:40:45.037613
14191,18282,5959,21,2026-01-30 16:37:12.854619
14192,1082,1402,16,2026-01-30 16:45:05.078026
14193,15532,3831,24,2026-01-30 16:34:54.992440
14194,4386,7313,38,2026-01-30 16:43:09.210681
14195,10310,4015,35,2026-01-30 16:37:53.547469
14196,14895,355,47,2026-01-30 16:45:59.716998
14197,6789,4011,34,2026-01-30 16:35:22.065391
14198,15396,6488,33,2026-01-30 16:43:43.320283
14199,4630,5899,19,2026-01-30 16:44:15.683505
14200,878,6903,3,2026-01-30 16:37:51.213334
14201,10412,530,25,2026-01-30 16:39:52.136961
14202,1572,6907,5,2026-01-30 16:39:21.939830
14203,11355,5685,29,2026-01-30 16:45:29.483809
14204,10517,5060,33,2026-01-30 16:35:14.660490
14205,7443,4991,36,2026-01-30 16:42:36.796345
14206,10963,1644,48,2026-01-30 16:40:42.437798
14207,5225,5189,22,2026-01-30 16:43:10.816718
14208,11954,1652,32,2026-01-30 16:41:57.004370
14209,5843,3145,27,2026-01-30 16:39:18.831999
14210,5826,3937,42,2026-01-30 16:43:19.519510
14211,9432,6546,47,2026-01-30 16:39:09.006805
14212,6271,3658,9,2026-01-30 16:39:14.270199
14213,19774,3720,36,2026-01-30 16:39:47.204757
14214,3696,5261,23,2026-01-30 16:41:08.144083
14215,1505,69,37,2026-01-30 16:35:39.341568
14216,3487,2824,45,2026-01-30 16:44:59.761285
14217,7679,5383,3,2026-01-30 16:40:49.878531
14218,13881,55,9,2026-01-30 16:41:13.495976
14219,10755,1865,47,2026-01-30 16:46:08.586406
14220,8932,5521,37,2026-01-30 16:36:37.244914
14221,9412,1686,13,2026-01-30 16:35:08.312182
14222,8917,4784,5,2026-01-30 16:37:55.720942
14223,10778,1964,14,2026-01-30 16:34:37.849055
14224,9594,5435,46,2026-01-30 16:42:51.682924
14225,17618,6978,21,2026-01-30 16:35:47.705869
14226,9958,6173,28,2026-01-30 16:35:08.935944
14227,12472,223,47,2026-01-30 16:39:18.592779
14228,13577,772,27,2026-01-30 16:41:33.577684
14229,1915,4181,15,2026-01-30 16:37:33.174954
14230,10465,5587,4,2026-01-30 16:35:41.111120
14231,8411,4119,38,2026-01-30 16:42:54.096672
14232,15630,5424,38,2026-01-30 16:39:12.186996
14233,9993,1587,20,2026-01-30 16:39:40.057452
14234,5537,3986,41,2026-01-30 16:39:21.834407
14235,14753,4409,15,2026-01-30 16:46:03.729806
14236,12750,282,37,2026-01-30 16:38:56.386334
14237,13600,7202,48,2026-01-30 16:44:21.500743
14238,7968,1929,34,2026-01-30 16:41:50.089383
14239,18732,1631,23,2026-01-30 16:41:19.095031
14240,4189,5509,6,2026-01-30 16:40:56.231875
14241,6742,6243,36,2026-01-30 16:37:22.762483
14242,11476,5701,31,2026-01-30 16:38:51.900940
14243,9443,5873,42,2026-01-30 16:42:29.084811
14244,17162,2633,23,2026-01-30 16:44:38.325301
14245,2592,4789,6,2026-01-30 16:40:05.094124
14246,3611,1673,18,2026-01-30 16:35:25.400438
14247,2108,5456,12,2026-01-30 16:41:39.736108
14248,10087,5137,36,2026-01-30 16:37:43.183813
14249,11862,7572,45,2026-01-30 16:34:31.700300
14250,177,2924,39,2026-01-30 16:45:13.575639
14251,10489,4312,49,2026-01-30 16:39:32.614856
14252,6276,6722,9,2026-01-30 16:43:45.811821
14253,969,6409,28,2026-01-30 16:43:25.242645
14254,14308,6675,9,2026-01-30 16:42:29.736300
14255,10887,283,24,2026-01-30 16:44:11.637291
14256,14206,5415,12,2026-01-30 16:37:59.195942
14257,17082,2953,28,2026-01-30 16:34:57.344585
14258,801,777,1,2026-01-30 16:46:22.065438
14259,9805,7989,36,2026-01-30 16:43:48.850452
14260,2169,1011,47,2026-01-30 16:39:47.340155
14261,13438,5799,8,2026-01-30 16:45:34.248906
14262,17903,4630,23,2026-01-30 16:44:13.730909
14263,3503,6873,22,2026-01-30 16:42:27.941835
14264,990,2661,8,2026-01-30 16:38:42.552186
14265,13195,259,23,2026-01-30 16:34:53.394774
14266,7916,964,5,2026-01-30 16:45:13.613019
14267,7787,6638,27,2026-01-30 16:35:45.926286
14268,12248,5285,30,2026-01-30 16:39:26.786760
14269,18938,7170,46,2026-01-30 16:42:59.233383
14270,19392,5774,22,2026-01-30 16:42:02.915277
14271,9155,2961,35,2026-01-30 16:39:51.584906
14272,10839,6445,23,2026-01-30 16:43:44.125180
14273,13599,49,47,2026-01-30 16:35:48.426860
14274,6880,3328,29,2026-01-30 16:46:39.394652
14275,5067,2485,19,2026-01-30 16:41:26.281808
14276,7429,5540,15,2026-01-30 16:35:54.106296
14277,4353,2167,45,2026-01-30 16:45:45.883402
14278,11199,5454,35,2026-01-30 16:40:06.091057
14279,18728,5530,14,2026-01-30 16:41:42.978689
14280,14675,5676,31,2026-01-30 16:41:29.581306
14281,6920,7676,21,2026-01-30 16:35:51.578921
14282,12490,6979,24,2026-01-30 16:46:11.164439
14283,10385,7615,45,2026-01-30 16:40:30.996078
14284,5088,5626,39,2026-01-30 16:35:35.190242
14285,14137,434,34,2026-01-30 16:40:07.021587
14286,18622,4694,13,2026-01-30 16:44:48.492731
14287,10276,3646,29,2026-01-30 16:35:48.221965
14288,18919,1340,48,2026-01-30 16:35:27.314105
14289,5514,5395,12,2026-01-30 16:44:17.638072
14290,1493,4319,12,2026-01-30 16:45:43.436070
14291,17851,4725,33,2026-01-30 16:35:32.693883
14292,9071,6534,22,2026-01-30 16:41:57.883860
14293,13642,3776,26,2026-01-30 16:44:09.510460
14294,11588,7090,40,2026-01-30 16:45:35.460554
14295,5114,6314,15,2026-01-30 16:36:37.299655
14296,426,5877,15,2026-01-30 16:39:02.604521
14297,1959,5592,47,2026-01-30 16:43:25.150777
14298,11785,7488,30,2026-01-30 16:38:45.714491
14299,14443,5110,12,2026-01-30 16:45:10.929924
14300,10189,5416,22,2026-01-30 16:40:08.768382
14301,7939,4883,37,2026-01-30 16:42:05.797587
14302,10531,4189,28,2026-01-30 16:39:28.438908
14303,9027,354,15,2026-01-30 16:44:28.255452
14304,8523,6171,4,2026-01-30 16:38:46.864616
14305,13635,56,47,2026-01-30 16:43:56.744054
14306,10878,1493,44,2026-01-30 16:45:19.284464
14307,9331,7893,15,2026-01-30 16:38:37.853461
14308,9631,6300,36,2026-01-30 16:45:01.963665
14309,10031,3812,37,2026-01-30 16:35:19.756833
14310,767,3334,44,2026-01-30 16:43:44.104168
14311,1253,1231,36,2026-01-30 16:35:05.887571
14312,1939,1995,45,2026-01-30 16:45:34.315885
14313,2964,2744,39,2026-01-30 16:38:01.235882
14314,12873,7117,7,2026-01-30 16:38:15.857360
14315,9670,1627,38,2026-01-30 16:40:58.058513
14316,4516,6054,24,2026-01-30 16:39:12.433436
14317,994,2642,12,2026-01-30 16:36:31.210370
14318,7704,3967,15,2026-01-30 16:41:11.805572
14319,2370,2121,10,2026-01-30 16:42:49.042620
14320,19331,4113,7,2026-01-30 16:41:27.124703
14321,19286,4440,1,2026-01-30 16:34:38.610320
14322,5228,3624,22,2026-01-30 16:39:38.280506
14323,4102,3053,6,2026-01-30 16:36:55.086279
14324,14281,4895,24,2026-01-30 16:39:06.791560
14325,1435,6037,49,2026-01-30 16:38:30.653130
14326,12949,1726,11,2026-01-30 16:43:13.413503
14327,11836,7163,11,2026-01-30 16:46:03.996221
14328,18184,2552,42,2026-01-30 16:41:19.671714
14329,5774,3415,25,2026-01-30 16:37:14.951116
14330,544,4556,23,2026-01-30 16:34:27.814132
14331,6724,7151,33,2026-01-30 16:44:35.967470
14332,18577,4458,1,2026-01-30 16:35:25.531292
14333,5568,6438,27,2026-01-30 16:45:14.532088
14334,1985,5473,49,2026-01-30 16:36:22.440089
14335,12594,7917,3,2026-01-30 16:44:42.719570
14336,6278,3299,22,2026-01-30 16:46:03.839273
14337,11963,6382,34,2026-01-30 16:39:33.013544
14338,17116,228,3,2026-01-30 16:41:57.773985
14339,16699,7928,27,2026-01-30 16:38:09.274465
14340,3633,2322,28,2026-01-30 16:36:17.931122
14341,9775,2155,24,2026-01-30 16:34:53.526588
14342,5551,6800,47,2026-01-30 16:35:19.582491
14343,9115,3892,28,2026-01-30 16:41:48.128983
14344,1076,1878,26,2026-01-30 16:46:20.118809
14345,19104,3004,35,2026-01-30 16:42:50.119812
14346,12449,5983,47,2026-01-30 16:35:00.004447
14347,2070,126,2,2026-01-30 16:44:11.219686
14348,3546,5768,18,2026-01-30 16:38:29.633071
14349,6723,6562,45,2026-01-30 16:39:11.081674
14350,17523,1645,13,2026-01-30 16:44:06.122523
14351,10088,3970,15,2026-01-30 16:37:56.771277
14352,718,1749,16,2026-01-30 16:35:31.669603
14353,19509,1971,7,2026-01-30 16:45:13.192494
14354,14112,2881,21,2026-01-30 16:35:27.481682
14355,13390,7098,28,2026-01-30 16:36:10.563208
14356,8851,93,25,2026-01-30 16:40:50.988112
14357,4294,4262,49,2026-01-30 16:42:13.536547
14358,18465,6352,44,2026-01-30 16:42:13.548248
14359,1054,2375,49,2026-01-30 16:43:26.115547
14360,13639,5974,19,2026-01-30 16:43:48.612776
14361,8239,905,30,2026-01-30 16:44:32.817842
14362,14723,4630,38,2026-01-30 16:40:34.168715
14363,13702,6428,12,2026-01-30 16:41:54.110271
14364,18207,5053,18,2026-01-30 16:43:24.444626
14365,11735,2895,9,2026-01-30 16:35:22.679216
14366,18807,1189,10,2026-01-30 16:43:58.132711
14367,13116,6577,2,2026-01-30 16:45:50.705747
14368,12066,4802,31,2026-01-30 16:41:58.049180
14369,2685,4516,30,2026-01-30 16:37:53.038285
14370,7431,520,23,2026-01-30 16:42:58.018053
14371,10007,2595,33,2026-01-30 16:35:36.129343
14372,4947,1027,7,2026-01-30 16:40:15.113333
14373,18799,7413,14,2026-01-30 16:39:28.308707
14374,768,2825,11,2026-01-30 16:38:36.631397
14375,11584,5239,41,2026-01-30 16:44:29.876086
14376,1082,7556,12,2026-01-30 16:45:22.078026
14377,14244,4558,16,2026-01-30 16:35:23.127895
14378,9459,820,40,2026-01-30 16:41:35.324100
14379,8704,4214,30,2026-01-30 16:43:43.498100
14380,10106,1217,47,2026-01-30 16:46:21.054042
14381,15547,1664,2,2026-01-30 16:36:27.093524
14382,5333,1106,31,2026-01-30 16:37:37.261773
14383,9488,3475,22,2026-01-30 16:37:45.887175
14384,2011,7103,27,2026-01-30 16:42:52.346613
14385,5399,1793,7,2026-01-30 16:34:50.274789
14386,11945,2627,25,2026-01-30 16:39:39.980485
